[(10, u'heartpoor')
(10, u'grindstone')
(10, u'jehiah')
(10, u'america')
(10, u'2chr1111')
(10, u'1ki204')
(10, u'2ki26')
(10, u'hatchment')
(10, u'cholers')
(10, u'timaeus')
(10, u'overseen')
(10, u'toge')
(10, u'bellypinched')
(10, u'2sm199')
(10, u'budger')
(10, u'1jn312')
(10, u'inconvenience')
(10, u'droppings')
(10, u'1chr1518')
(10, u'chariest')
(10, u'anthropophaginian')
(10, u'highgravel')
(10, u'yore')
(10, u'1ki1129')
(10, u'allseer')
(10, u"control't")
(10, u"sundry's")
(10, u'assuaged')
(10, u'adallas')
(10, u'onioneyed')
(10, u"macduff's")
(10, u"fashion's")
(10, u'marriagevows')
(10, u'abrewing')
(10, u'castedst')
(10, u'2th35')
(10, u'imprisonments')
(10, u'alleging')
(10, u'2cor103')
(10, u'railings')
(10, u'1sm2810')
(10, u'1th32')
(10, u'1cor73')
(10, u'achmetha')
(10, u"mistress'tis")
(10, u"seek'stas")
(10, u'tick')
(10, u'providing')
(10, u'bookoath')
(10, u"sent'st")
(10, u'1tim212')
(10, u"boult's")
(10, u"send'st")
(10, u'awaken')
(10, u'buriers')
(10, u'unrecounted')
(10, u'raving')
(10, u'tardygaited')
(10, u'auricular')
(10, u'ragingwood')
(10, u'shoulderblade')
(10, u'1ki514')
(10, u'brotherhoods')
(10, u'1chr323')
(10, u'prodigally')
(10, u'sheber')
(10, u'sonsinlaw')
(10, u'flagging')
(10, u'renying')
(10, u'nereides')
(10, u'1chr2821')
(10, u'1cor19')
(10, u'1cor1616')
(10, u'burly')
(10, u'farced')
(10, u'kidneythink')
(10, u'quittal')
(10, u'tearstained')
(10, u'backbite')
(10, u'cankered')
(10, u'rotherham')
(10, u'firing')
(10, u"'at")
(10, u'flyblowing')
(10, u'jaroah')
(10, u'renowns')
(10, u'1sm2313')
(10, u"could'st")
(10, u'1cor82')
(10, u'grievest')
(10, u'behead')
(10, u'parel')
(10, u'earsfor')
(10, u'1ki1921')
(10, u'beeshterah')
(10, u'2chr3526')
(10, u'jorah')
(10, u'fallows')
(10, u'puhites')
(10, u'neverwithering')
(10, u'jesses')
(10, u'2sm2013')
(10, u'1ki428')
(10, u'parah')
(10, u'1cor1029')
(10, u'1chr1143')
(10, u'2sm1939')
(10, u'guiltian')
(10, u'sinnest')
(10, u'charashim')
(10, u'bedswerver')
(10, u'lacklove')
(10, u'londoners')
(10, u'skillet')
(10, u'pecks')
(10, u'2sm339')
(10, u'desirers')
(10, u'heinously')
(10, u'yest')
(10, u'backbone')
(10, u'airthe')
(10, u'1chr734')
(10, u'boggler')
(10, u'fortunatus')
(10, u'1chr2911')
(10, u"ring'tis")
(10, u'2chr2936')
(10, u'2ki79')
(10, u'hevillain')
(10, u'steadier')
(10, u'fearfulhanging')
(10, u'agued')
(10, u'wets')
(10, u'alvan')
(10, u'tearswhy')
(10, u'meshullemeth')
(10, u'distains')
(10, u'cellarage')
(10, u'untraded')
(10, u'2ki1319')
(10, u'mistletoe')
(10, u'feefarm')
(10, u'hukkok')
(10, u'2chr210')
(10, u'2chr99')
(10, u'francois')
(10, u'1th47')
(10, u'misgab')
(10, u"qu'il")
(10, u'chozeba')
(10, u"revenue'my")
(10, u'bessy')
(10, u'1th415')
(10, u'bayonne')
(10, u'champagne')
(10, u'itched')
(10, u'chelal')
(10, u'indigne')
(10, u'tobless')
(10, u"redeem'st")
(10, u'overcast')
(10, u'pastoralcomical')
(10, u'1chr2722')
(10, u'gusty')
(10, u'1cor728')
(10, u'adoring')
(10, u'nonperformance')
(10, u'2jn13')
(10, u'shaded')
(10, u'1chr525')
(10, u'seigeurie')
(10, u'shoeinghorn')
(10, u'freshfish')
(10, u'fruiterer')
(10, u'thinkflew')
(10, u'2ki88')
(10, u"water'd")
(10, u'exsufflicate')
(10, u'distingue')
(10, u'refusal')
(10, u'guynes')
(10, u'atropos')
(10, u'1chr666')
(10, u'accountyet')
(10, u'1ki1420')
(10, u"framed'")
(10, u'perigenia')
(10, u'rebused')
(10, u'xci')
(10, u'1sm21')
(10, u'furnaceburning')
(10, u'abbeygate')
(10, u'stanzos')
(10, u'2ki1320')
(10, u'haziel')
(10, u'gluttonlike')
(10, u'2tim314')
(10, u"chid'st")
(10, u'selfharming')
(10, u'2sm31')
(10, u'straps')
(10, u'martino')
(10, u'morisco')
(10, u"dorset's")
(10, u'allurement')
(10, u"copy's")
(10, u'sweetened')
(10, u'2chr193')
(10, u'2ki519')
(10, u'1chr275')
(10, u'biddeth')
(10, u'mihi')
(10, u'1sm183')
(10, u'churn')
(10, u'prief')
(10, u'sullens')
(10, u'2chr2921')
(10, u'1chr411')
(10, u"annoy'd")
(10, u'1cor1515')
(10, u'gentlehearted')
(10, u'dived')
(10, u'jaziz')
(10, u'craftysick')
(10, u'afeared')
(10, u'girths')
(10, u'beerlahairoi')
(10, u'astronomy')
(10, u'include')
(10, u'catlings')
(10, u'2ki2413')
(10, u'wordthat')
(10, u'1sm1828')
(10, u'2chr265')
(10, u'jokim')
(10, u'nowwill')
(10, u'insisted')
(10, u'2sm1719')
(10, u'taanathshiloh')
(10, u'shupham')
(10, u'earnestgaping')
(10, u'1ki1532')
(10, u'arethese')
(10, u'2sm102')
(10, u'outbids')
(10, u'stillbut')
(10, u"trick'd")
(10, u'highrepented')
(10, u'interrupter')
(10, u'1sm1752')
(10, u'tabeel')
(10, u"minimo'")
(10, u'irregulous')
(10, u'1cor1546')
(10, u'crushest')
(10, u'perusing')
(10, u'pester')
(10, u"priests'")
(10, u'bewitchment')
(10, u'2chr2811')
(10, u'wanderingly')
(10, u'shriller')
(10, u'eardeafening')
(10, u'1cor1410')
(10, u'unworthier')
(10, u'underlings')
(10, u'circlets')
(10, u'papist')
(10, u'2th216')
(10, u'gimmors')
(10, u'pithom')
(10, u'grund')
(10, u'ahishar')
(10, u'2ki2523')
(10, u'1ki1419')
(10, u'1sm32')
(10, u'trottinghorse')
(10, u'supported')
(10, u'1ki2032')
(10, u'fustilarian')
(10, u'principals')
(10, u'openings')
(10, u'trotting')
(10, u'benetted')
(10, u'shouldering')
(10, u'ephesdammim')
(10, u'follythe')
(10, u'abbominable')
(10, u'heartplay')
(10, u'1ki2120')
(10, u'perezuzza')
(10, u'fornicatress')
(10, u"lash'd")
(10, u'caelo')
(10, u'2sm1535')
(10, u'splenitive')
(10, u"bestirr'd")
(10, u'1chr1239')
(10, u'1ki1824')
(10, u'tripe')
(10, u'soonbelieving')
(10, u'pedantical')
(10, u'sultryas')
(10, u'peacocka')
(10, u'omnes')
(10, u"bloodyscepter'd")
(10, u'cockadiddledow')
(10, u"royalty's")
(10, u'bonfirelight')
(10, u'vashni')
(10, u'voluntaries')
(10, u'affectedly')
(10, u'idumaea')
(10, u'churchdoor')
(10, u'1cor1520')
(10, u'annexment')
(10, u'inventorially')
(10, u'disobeyed')
(10, u"slipper'd")
(10, u'wordless')
(10, u'1cor1014')
(10, u'1ki617')
(10, u'masterleaver')
(10, u'1ki72')
(10, u'machirites')
(10, u'2ki1922')
(10, u'crystalline')
(10, u"'wander")
(10, u'courseand')
(10, u'bechorath')
(10, u'hearingbid')
(10, u'bearts')
(10, u'2ki1610')
(10, u'selfaffairs')
(10, u'cumbered')
(10, u'personating')
(10, u'maralah')
(10, u'panderly')
(10, u"strongribb'd")
(10, u'hautboy')
(10, u'pickthatch')
(10, u'wellwillers')
(10, u'princeswoe')
(10, u'eyeball')
(10, u'1cor1425')
(10, u'greases')
(10, u'1sm309')
(10, u'yellowness')
(10, u'1cor412')
(10, u'scourges')
(10, u'werewould')
(10, u'nameth')
(10, u"posse'")
(10, u'2chr3016')
(10, u'osixpence')
(10, u'darkens')
(10, u'1chr1727')
(10, u'murrion')
(10, u'displant')
(10, u'1cor1551')
(10, u'shortcake')
(10, u'maintop')
(10, u"intermix'd'")
(10, u'2ki818')
(10, u"xi's")
(10, u'1ki1514')
(10, u'glue')
(10, u'neballat')
(10, u'1chr2616')
(10, u'deceptious')
(10, u'2ki249')
(10, u'2chr229')
(10, u'1chr648')
(10, u'2ki1812')
(10, u'latterborn')
(10, u'stilleth')
(10, u'hotham')
(10, u'whitefriars')
(10, u'2ki2325')
(10, u'1sm47')
(10, u'outdone')
(10, u'tauntingly')
(10, u'2ki1715')
(10, u'horrorshe')
(10, u'kartah')
(10, u'tavernreckonings')
(10, u'mesoftly')
(10, u"craft's")
(10, u'inquiring')
(10, u'elms')
(10, u'2sm2251')
(10, u'2sm2336')
(10, u'2sm1913')
(10, u'datchetmeat')
(10, u"rosaline's")
(10, u'trouts')
(10, u'unread')
(10, u'tiling')
(10, u'cxxvii')
(10, u'hedgeborn')
(10, u'alexanders')
(10, u'1sm2223')
(10, u"o'erlabour'd")
(10, u'singingman')
(10, u'goliases')
(10, u'christeninggifts')
(10, u'deserveth')
(10, u'aloth')
(10, u'1th217')
(10, u'bonville')
(10, u'patrum')
(10, u'1cor1533')
(10, u'1sm1510')
(10, u'unwearied')
(10, u"suffer's")
(10, u'happywhich')
(10, u'official')
(10, u'annoying')
(10, u'fearhow')
(10, u'2sm128')
(10, u"proud'")
(10, u'bakes')
(10, u'tally')
(10, u'2chr1212')
(10, u'glues')
(10, u'cuttest')
(10, u'manifoldly')
(10, u'sealingday')
(10, u'usmatter')
(10, u'supping')
(10, u"uncheque'd")
(10, u'nomi')
(10, u'asker')
(10, u'usances')
(10, u"knighthood's")
(10, u'yokedevils')
(10, u'moneyi')
(10, u'fordo')
(10, u"o'erlooked")
(10, u'lustdieted')
(10, u'misheard')
(10, u'squeaking')
(10, u'fleers')
(10, u'2tim41')
(10, u'selfexplication')
(10, u"ethiope's")
(10, u'2sm1823')
(10, u'2sm68')
(10, u'powders')
(10, u'2tim32')
(10, u'ceremonial')
(10, u'stigmatical')
(10, u'starteth')
(10, u'2sm1519')
(10, u'fullgorged')
(10, u'inclips')
(10, u'2sm728')
(10, u'perida')
(10, u'eshek')
(10, u'drizzle')
(10, u'feith')
(10, u"bang'd")
(10, u'1ki1619')
(10, u"naomi's")
(10, u'qualitywhy')
(10, u'movousus')
(10, u'plodding')
(10, u'spiritualty')
(10, u'mecherathite')
(10, u'coronetsand')
(10, u'welldealing')
(10, u"unwhipp'd")
(10, u'impenitent')
(10, u'1sm321')
(10, u'rascallike')
(10, u'1sm1219')
(10, u'doeswhat')
(10, u'2chr238')
(10, u'tattering')
(10, u'harod')
(10, u'flatteringsweet')
(10, u'dwellswhich')
(10, u'eightyearold')
(10, u'leaved')
(10, u'cowish')
(10, u'1ki743')
(10, u'snuffeth')
(10, u'mustbless')
(10, u'joahaz')
(10, u'homespuns')
(10, u'fairshining')
(10, u'publick')
(10, u'goodjer')
(10, u'fullhearted')
(10, u"feel'st")
(10, u'tenniscourt')
(10, u'tway')
(10, u'poultice')
(10, u'vajezatha')
(10, u'clew')
(10, u'agur')
(10, u'newstore')
(10, u'halfblooded')
(10, u'valiantest')
(10, u'lycurgusesif')
(10, u"dullbrain'd")
(10, u"o'erslips")
(10, u"equall'd'thus")
(10, u'2ki935')
(10, u'anddo')
(10, u'proserpina')
(10, u'1chr130')
(10, u'dispiteous')
(10, u"overflow'd")
(10, u'shelly')
(10, u'jushabhesed')
(10, u'2ki827')
(10, u'thricefamed')
(10, u'naashon')
(10, u'crookedpated')
(10, u'2cor81')
(10, u'cornerstone')
(10, u'mountaintop')
(10, u'tochen')
(10, u'madlyused')
(10, u'unrewarded')
(10, u'mountainfoot')
(10, u'arresto')
(10, u'vaultages')
(10, u'waywardness')
(10, u'bopeep')
(10, u'calmie')
(10, u'unintelligent')
(10, u'1tim15')
(10, u'glassgazing')
(10, u"equall'd")
(10, u'giblites')
(10, u'1ki196')
(10, u'1sm1112')
(10, u'boitier')
(10, u'1tim618')
(10, u'rama')
(10, u'vomissement')
(10, u'2chr1715')
(10, u'athach')
(10, u"to'tonce")
(10, u'backbitten')
(10, u"unjust'")
(10, u'antipatris')
(10, u'1sm1026')
(10, u'mouthhonour')
(10, u'ribaudred')
(10, u'heading')
(10, u'spenser')
(10, u'1ki2229')
(10, u'uncleanliness')
(10, u'allunable')
(10, u'wellfound')
(10, u'torturest')
(10, u'1tim214')
(10, u'casion')
(10, u'2cor105')
(10, u'1sm2218')
(10, u"moonshine's")
(10, u'ensconced')
(10, u'woodmonger')
(10, u'sheepfold')
(10, u'2ki1832')
(10, u'unblameably')
(10, u'lege')
(10, u"on'")
(10, u'piu')
(10, u"be's")
(10, u'2sm1612')
(10, u'dace')
(10, u'1sm41')
(10, u'2ki1739')
(10, u'amminadib')
(10, u"commission's")
(10, u'anetothite')
(10, u'unfair')
(10, u'justest')
(10, u'1chr721')
(10, u'tullius')
(10, u'1chr813')
(10, u"to'")
(10, u'mollification')
(10, u'vexing')
(10, u'marryif')
(10, u'applauses')
(10, u"insinew'd")
(10, u'2ki179')
(10, u'sorrowest')
(10, u'chicurmurco')
(10, u'loveshaft')
(10, u'bedclothes')
(10, u'dearness')
(10, u'schism')
(10, u'fastenso')
(10, u"unmoan'd")
(10, u'crossways')
(10, u'fellowshipbut')
(10, u'facinerious')
(10, u'1sm149')
(10, u'himselfi')
(10, u'1jn219')
(10, u'appertains')
(10, u"kiss'dthe")
(10, u'meres')
(10, u'aboded')
(10, u'falsify')
(10, u'1ki844')
(10, u'tabbath')
(10, u'ahooting')
(10, u'immure')
(10, u'1jn49')
(10, u'indignations')
(10, u'transferred')
(10, u'2chr205')
(10, u'hedgepriest')
(10, u'1cor511')
(10, u'wellwarranted')
(10, u'ilike')
(10, u'check')
(10, u'everharmless')
(10, u'bebut')
(10, u'2ki423')
(10, u'1ki822')
(10, u'2chr39')
(10, u'1sm3028')
(10, u'2tim47')
(10, u'pill')
(10, u'1ki181')
(10, u'hungrystarved')
(10, u'1tim117')
(10, u'inhearse')
(10, u'flaxwench')
(10, u'adsum')
(10, u'bequeathe')
(10, u'2sm148')
(10, u'chiders')
(10, u'progne')
(10, u'1chr624')
(10, u'1sm1923')
(10, u"inestimable'why")
(10, u'bladder')
(10, u'cleanno')
(10, u'conserve')
(10, u'amounting')
(10, u'1chr916')
(10, u'etceteras')
(10, u'1ki1138')
(10, u"lieutenant's")
(10, u'tirhanah')
(10, u'1sm1439')
(10, u'2chr818')
(10, u"lords'")
(10, u'unburden')
(10, u'1sm255')
(10, u'erecting')
(10, u'2chr3519')
(10, u'2sm95')
(10, u'2chr634')
(10, u'anathema')
(10, u'spleeny')
(10, u'stiffened')
(10, u'1ki736')
(10, u'2sm1339')
(10, u'2jn15')
(10, u'incertainties')
(10, u'loosewived')
(10, u'thisyour')
(10, u'2sm139')
(10, u'1pet54')
(10, u'bozez')
(10, u'firstperchance')
(10, u'1cor1131')
(10, u"well'tis")
(10, u'2tim18')
(10, u'2sm1216')
(10, u'fellowcounsellor')
(10, u'allhating')
(10, u'1ki750')
(10, u'stints')
(10, u'canneh')
(10, u'unreprievable')
(10, u'warwearied')
(10, u'cacaliban')
(10, u'sheangel')
(10, u'2chr1812')
(10, u'1sm923')
(10, u'maxim')
(10, u'minces')
(10, u'lavender')
(10, u'visibly')
(10, u'2cor310')
(10, u'1sm1448')
(10, u'2chr2523')
(10, u'preeches')
(10, u'1chr1211')
(10, u'2ki91')
(10, u"''how")
(10, u'dispraisingly')
(10, u"timehonour'd")
(10, u'missive')
(10, u'newcome')
(10, u'2ki2518')
(10, u'1ki857')
(10, u"matter's")
(10, u'lii')
(10, u'voce')
(10, u'nervy')
(10, u'cliii')
(10, u'honesthearted')
(10, u'1cor31')
(10, u'1sm1620')
(10, u'2ki629')
(10, u'sliding')
(10, u'ob')
(10, u'gunstones')
(10, u'undress')
(10, u'2chr1311')
(10, u'nuptialday')
(10, u'forborne')
(10, u'liberalconceited')
(10, u'bamothbaal')
(10, u'voluptuously')
(10, u'fecks')
(10, u'migdalgad')
(10, u'lovegod')
(10, u'overscutched')
(10, u'advancements')
(10, u'healings')
(10, u'birthwherein')
(10, u'familiarbut')
(10, u"meant'st")
(10, u'unparted')
(10, u'himfrom')
(10, u'ladylord')
(10, u'1cor322')
(10, u'1chr1912')
(10, u'cloys')
(10, u'lamond')
(10, u'scream')
(10, u'polite')
(10, u"hobbyhorse'")
(10, u'distinguished')
(10, u'aspics')
(10, u'infolding')
(10, u'1sm273')
(10, u'burdocks')
(10, u'2chr2413')
(10, u"overwatch'd")
(10, u'chopt')
(10, u'unrestored')
(10, u'veroles')
(10, u'2chr137')
(10, u'1cor97')
(10, u'defendest')
(10, u"borrow'dst")
(10, u'2th210')
(10, u'azzan')
(10, u"auger's")
(10, u'1sm2614')
(10, u"instrument's")
(10, u'specialty')
(10, u'neapolitans')
(10, u'1sm413')
(10, u'machi')
(10, u"newburn'd")
(10, u'armgaunt')
(10, u'1pet510')
(10, u'1ki2012')
(10, u'2ki193')
(10, u'1cor1122')
(10, u'illumineth')
(10, u'2ki719')
(10, u'accumulation')
(10, u'1sm174')
(10, u'measurable')
(10, u'1pet47')
(10, u'embrewed')
(10, u'mirthful')
(10, u"kildare's")
(10, u'nightwatch')
(10, u'mutations')
(10, u'inclines')
(10, u'1chr273')
(10, u"cousin'")
(10, u'2ki320')
(10, u'lakes')
(10, u'alladmiring')
(10, u'thusto')
(10, u'mirthmoving')
(10, u'dee')
(10, u'brighten')
(10, u'discontinued')
(10, u"lewis's")
(10, u'lionshath')
(10, u'sphery')
(10, u"unconsider'd")
(10, u'harhas')
(10, u'hadadrimmon')
(10, u'2chr3425')
(10, u'drabbing')
(10, u"arcu'")
(10, u'cicel')
(10, u'1sm2711')
(10, u'extolment')
(10, u'2chr151')
(10, u"heart'")
(10, u'baned')
(10, u'bethbirei')
(10, u'chileab')
(10, u'1ki74')
(10, u'paunches')
(10, u'ideas')
(10, u'misconceived')
(10, u'deathwe')
(10, u'1ki916')
(10, u'1chr1633')
(10, u'fumbles')
(10, u'questrists')
(10, u'solicitings')
(10, u'2sm1825')
(10, u'marbleconstant')
(10, u'lambkin')
(10, u'1chr2423')
(10, u'2ki203')
(10, u'belman')
(10, u'ashima')
(10, u'whirleth')
(10, u'overlived')
(10, u'maidentongued')
(10, u'2ki2217')
(10, u'meridian')
(10, u'remover')
(10, u'lxxxviii')
(10, u'1sm2544')
(10, u'hagarenes')
(10, u'sistering')
(10, u'nec')
(10, u'descents')
(10, u'1cor26')
(10, u'2ki144')
(10, u'1sm2517')
(10, u'cavalery')
(10, u'2sm1429')
(10, u'lateyet')
(10, u'unclothed')
(10, u'alllicensed')
(10, u'steam')
(10, u'2ki108')
(10, u'1pet32')
(10, u'topless')
(10, u'strangler')
(10, u"goneril'")
(10, u'1sm2621')
(10, u'onehad')
(10, u'givea')
(10, u'surecard')
(10, u'2cor512')
(10, u'2chr612')
(10, u'pretia')
(10, u'engirts')
(10, u'2chr3612')
(10, u'revengingly')
(10, u'troien')
(10, u'pursebearer')
(10, u'powerless')
(10, u'leadest')
(10, u'tippling')
(10, u'1sm167')
(10, u'cobble')
(10, u'wantwit')
(10, u'1sm2328')
(10, u'bloodyfaced')
(10, u'bazluth')
(10, u'shallowhearted')
(10, u'divulge')
(10, u'liquorish')
(10, u'hardbelieving')
(10, u"o'erruns")
(10, u'1chr2319')
(10, u'bethezel')
(10, u'monks')
(10, u'invised')
(10, u'whirlipool')
(10, u'unsworn')
(10, u'1chr174')
(10, u'1chr2513')
(10, u'endures')
(10, u'1ki109')
(10, u'palal')
(10, u'heshmon')
(10, u'nonesparing')
(10, u'1chr2320')
(10, u'clifts')
(10, u'riping')
(10, u'xliv')
(10, u'1chr839')
(10, u'silverwhite')
(10, u'2sm2222')
(10, u"ophelia's")
(10, u'zaavan')
(10, u'shortarmed')
(10, u"quiver'st")
(10, u"gabriel's")
(10, u'hodesh')
(10, u"wot'")
(10, u'1sm1413')
(10, u'2chr915')
(10, u"afear'd")
(10, u"our's")
(10, u'occupieth')
(10, u"truncheon's")
(10, u'pedigrees')
(10, u"treasonous'")
(10, u'depopulate')
(10, u'strongjointed')
(10, u'tartak')
(10, u'filly')
(10, u'householders')
(10, u'plaintainleaf')
(10, u"joy's")
(10, u'1ki1840')
(10, u'conveyers')
(10, u'underminers')
(10, u"flood'")
(10, u'1ki1116')
(10, u'strutted')
(10, u'savagewild')
(10, u'derides')
(10, u'negative')
(10, u'clysterpipes')
(10, u'advisings')
(10, u'razure')
(10, u'iru')
(10, u'slanderously')
(10, u'adulterates')
(10, u'selfsubdued')
(10, u'mindto')
(10, u'violates')
(10, u'1th527')
(10, u'strangelyvisited')
(10, u'temporized')
(10, u"sharpen'd")
(10, u'dothe')
(10, u'2ki1410')
(10, u'1sm85')
(10, u'2ki157')
(10, u'conaniah')
(10, u'sayone')
(10, u"pointenvenom'd")
(10, u'briareus')
(10, u'mountaintops')
(10, u'andyonder')
(10, u'priestess')
(10, u'2ki1821')
(10, u'calumniate')
(10, u'2chr2112')
(10, u'veronesa')
(10, u'rioter')
(10, u'auditors')
(10, u'2ki2011')
(10, u'considers')
(10, u'earthdelving')
(10, u'catercousins')
(10, u"o'erreach")
(10, u'lumpish')
(10, u'1ki2126')
(10, u'2sm236')
(10, u'longusurped')
(10, u'movingdelicate')
(10, u'2sm37')
(10, u'1ki721')
(10, u"depart'st")
(10, u'naaran')
(10, u'congruing')
(10, u'2th315')
(10, u'stonehard')
(10, u'queubus')
(10, u'leanwitted')
(10, u"d'honneur")
(10, u'2th19')
(10, u'2chr3313')
(10, u'bumbaily')
(10, u'mansionry')
(10, u'1th413')
(10, u'attains')
(10, u"wolsey's")
(10, u'tempesttossed')
(10, u'gluttoning')
(10, u'relying')
(10, u'schooling')
(10, u'irremoveable')
(10, u'1chr45')
(10, u'1chr2526')
(10, u'fencer')
(10, u'1chr1314')
(10, u'1ki96')
(10, u'1chr938')
(10, u'hassenaah')
(10, u'ninefold')
(10, u'praisedtherein')
(10, u'behoveful')
(10, u'1sm2027')
(10, u"attask'd")
(10, u'chenani')
(10, u'gratillity')
(10, u"heber's")
(10, u'clift')
(10, u'epitheton')
(10, u'2chr17')
(10, u'deathcounterfeiting')
(10, u'glose')
(10, u'2chr2022')
(10, u'streamers')
(10, u'2ki2121')
(10, u'birthdom')
(10, u"break'st")
(10, u'1chr1127')
(10, u'cv')
(10, u'1pet312')
(10, u'dulls')
(10, u'threeinch')
(10, u'carders')
(10, u'2ki2415')
(10, u'1chr1615')
(10, u'learnedin')
(10, u"pray'st")
(10, u"ravell'd")
(10, u'mousetrap')
(10, u'dildos')
(10, u'1chr2610')
(10, u'eker')
(10, u'accommodo')
(10, u'lahad')
(10, u'1cor1012')
(10, u'2ki430')
(10, u'purlieus')
(10, u'arisai')
(10, u'peacea')
(10, u"soldier'")
(10, u'ifi')
(10, u'firkins')
(10, u"enough'twill")
(10, u'1chr2917')
(10, u'heled')
(10, u'2cor27')
(10, u'unnerved')
(10, u'northnorthwest')
(10, u'1ki1220')
(10, u'outscold')
(10, u'assented')
(10, u'ode')
(10, u'1sm92')
(10, u'2ki122')
(10, u'ashouting')
(10, u'reviewest')
(10, u'sinketh')
(10, u'institutions')
(10, u'maachathi')
(10, u'zebina')
(10, u'topsail')
(10, u'2sm2231')
(10, u'2ki1520')
(10, u'varletry')
(10, u'shoelatchet')
(10, u'haggled')
(10, u'columbines')
(10, u'mettest')
(10, u'planters')
(10, u'lessened')
(10, u'zacher')
(10, u'1sm299')
(10, u'trips')
(10, u'2chr164')
(10, u'ryestraw')
(10, u'2ki1212')
(10, u'cxxx')
(10, u'forbiddenly')
(10, u'unjointed')
(10, u'saturday')
(10, u'2sm24')
(10, u'leicestershire')
(10, u"wryneck'd")
(10, u'fangless')
(10, u'perpendicular')
(10, u'1chr1145')
(10, u'softconscienced')
(10, u'hooknosed')
(10, u'almsdeeds')
(10, u'hanghog')
(10, u'2sm513')
(10, u'heartinflaming')
(10, u'1ki1310')
(10, u'samphire')
(10, u'1ki417')
(10, u'confectionaries')
(10, u"request'st")
(10, u'regreets')
(10, u'feegrief')
(10, u'deceivings')
(10, u'seatward')
(10, u"o'erprized")
(10, u"extoll'd")
(10, u'itfor')
(10, u'liegiver')
(10, u'memorise')
(10, u'1sm2030')
(10, u"hungary's")
(10, u'sicker')
(10, u"cleanlycoin'd")
(10, u'outstood')
(10, u'vexest')
(10, u'truesweet')
(10, u'wenchless')
(10, u'tirest')
(10, u'gesham')
(10, u"'od's")
(10, u'hamper')
(10, u'3jn14')
(10, u'contrarieties')
(10, u'2ki55')
(10, u'2chr2031')
(10, u"theni'll")
(10, u'dangeri')
(10, u'repugnant')
(10, u'dewbedabbled')
(10, u'pua')
(10, u'2sm311')
(10, u'2pet28')
(10, u'1cor106')
(10, u'2chr2516')
(10, u"senator's")
(10, u'2sm243')
(10, u'chamois')
(10, u'beninu')
(10, u'1chr2629')
(10, u'loveaffairs')
(10, u'peloponnesus')
(10, u"madam'")
(10, u"read'st")
(10, u'furze')
(10, u'1cor1423')
(10, u'couplings')
(10, u'timeas')
(10, u'2ki1537')
(10, u'2cor52')
(10, u'ishmeelite')
(10, u'1cor53')
(10, u'flatterieswhen')
(10, u'saltpetre')
(10, u'consanguineous')
(10, u'minimus')
(10, u'detention')
(10, u'1chr2122')
(10, u'jehubbah')
(10, u'twining')
(10, u'motheri')
(10, u"gray's")
(10, u'2ki913')
(10, u'stiffhearted')
(10, u'wilfulnegligent')
(10, u"foes'")
(10, u"return'st")
(10, u'thrills')
(10, u'hearmost')
(10, u'corban')
(10, u'languageless')
(10, u'wreaks')
(10, u'ampler')
(10, u'miphkad')
(10, u'2ki614')
(10, u'2sm2327')
(10, u'1tim46')
(10, u'1cor1225')
(10, u'lifeweary')
(10, u'2sm2424')
(10, u'2sm51')
(10, u'mal')
(10, u'botches')
(10, u'1sm138')
(10, u'corslet')
(10, u'accommodation')
(10, u'cide')
(10, u'swaini')
(10, u'arbite')
(10, u'maadai')
(10, u'weedy')
(10, u'1jn12')
(10, u"upswarm'd")
(10, u'suretylike')
(10, u'1chr63')
(10, u'scamels')
(10, u'1cor717')
(10, u'newrisen')
(10, u'notwithstandingto')
(10, u"o'erleaps")
(10, u"bitchwolf's")
(10, u'1sm1710')
(10, u'zephi')
(10, u'yoemen')
(10, u'proudpied')
(10, u'boastings')
(10, u'steering')
(10, u'lurkingplace')
(10, u'2cor822')
(10, u'swordmen')
(10, u'unspeaking')
(10, u'gowerthis')
(10, u'pendragon')
(10, u'pigmies')
(10, u'shebah')
(10, u'2ki33')
(10, u'fivefold')
(10, u"strongneck'd")
(10, u'expectations')
(10, u'fehemently')
(10, u'itsay')
(10, u'imagineth')
(10, u"litter'd")
(10, u'2ki526')
(10, u'1ki202')
(10, u"kennell'd")
(10, u'defused')
(10, u'worrying')
(10, u'1ki38')
(10, u'pius')
(10, u'2cor1112')
(10, u'shallowa')
(10, u"dam's")
(10, u'statists')
(10, u'2sm1726')
(10, u'purifies')
(10, u'2ki19')
(10, u'allnay')
(10, u'2cor34')
(10, u'ofo')
(10, u"prosperity's")
(10, u'disbranch')
